Ligand SMILES,IC50 (nM),pIC50,activity_class,MolWt,TPSA,HBD,HBA,RotBonds,LogP,is_known_binder
CS(=O)(=NC#N)c1ccc(Oc2cc(F)cc(c2)C#N)c2[C@@H](F)C(F)(F)[C@H](O)c12, 1570,5.804100347590766,weak,425.36300000000006,106.47000000000001,1.0,6.0,3.0,4.1203600000000025,True
O[C@@H]1CCc2c1c(ccc2Oc1cc(F)cc(Cl)c1)S(=O)(=O)CF, 39.0,7.4089353929735005,strong,374.7920000000001,63.6,1.0,4.0,4.0,3.9517000000000024,True
OC1CCc2c1c(ccc2Oc1cc(F)cc(Cl)c1)S(=O)(=O)C(F)F, 58.0,7.236572006437063,strong,392.78200000000004,63.6,1.0,4.0,4.0,4.247300000000003,True
CC1=C([C@@H](Oc2ccc(O)c(Cl)c12)c1ccc(OCCN2CC(CF)C2)cc1)c1ccc(F)cc1, 0.030000,10.522878745280337,strong,497.9690000000003,41.93,1.0,4.0,7.0,6.529200000000007,False
Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12, 30,7.522878745280337,strong,440.5870000000002,37.629999999999995,1.0,4.0,7.0,6.235320000000006,False
O=C(Nc1ccc(cc1)C#Cc1cccnc1)c1ccc(CN2CCN(Cc3cccnc3)CC2)cc1, 34,7.468521082957745,strong,487.6070000000003,61.36000000000001,1.0,5.0,6.0,4.446500000000004,True
Cc1c(CCC(=O)N2CCC(CC2)(C(O)=O)c2ccccc2)c(=O)oc2cc3oc4CCCCc4c3cc12, 1410,5.85078088734462,weak,513.5900000000004,100.96000000000001,1.0,5.0,5.0,5.304020000000005,True
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1c(F)ccc(OCCN(C)CCCF)c1C)C(O)=O, 0.530,9.275724130399212,strong,513.6290000000004,68.80000000000001,2.0,4.0,11.0,5.342320000000004,False
COc1cc(ccc1O[C@H](C)C(=O)c1ccccc1)[C@H]1O[C@@H]([C@H](C)[C@H]1C)c1ccc(O[C@H](C)C(=O)c2ccccc2)c(OC)c1, 690,6.161150909262744,weak,608.7310000000003,80.29,0.0,7.0,12.0,8.08900000000001,True
C[C@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccnc(OCCN(C)CCCF)c1C)C(O)=O, 1.70,8.769551078621726,strong,496.6270000000004,81.69,2.0,5.0,11.0,4.598220000000004,False
CC(C)=CC[C@]12Oc3cc(O)c([C@H]4C=C(C)C[C@@H]([C@H]4C(=O)c4ccc(O)cc4O)c4ccc(O)cc4O)c(O)c3C(=O)[C@@]1(O)Oc1cc(O)ccc21, 8260,5.083019952679618,weak,708.7160000000002,214.43999999999997,8.0,12.0,6.0,6.250200000000013,True
COc1cc(NCCNCCCF)ccc1[C@H]1N(CC(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 0.240,9.619788758288394,strong,474.5710000000002,52.32,3.0,4.0,11.0,5.1387000000000045,False
CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1, 0.060000,10.221848749616356,strong,316.4,40.46,2.0,2.0,4.0,5.466900000000006,False
Cl.Oc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)-c1ccccc1, 2.5,8.602059991327963,strong,494.05600000000027,49.77,1.0,5.0,7.0,6.791400000000006,False
CC\C(=C(/c1ccccc1)c1ccc(O)cc1)c1ccccc1, 7,8.154901959985743,strong,300.401,20.23,1.0,1.0,4.0,5.761300000000006,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)F)c1nc(OCCNCCCF)ccc1C, 42.0,7.376750709602099,strong,478.5340000000003,53.18000000000001,2.0,4.0,9.0,5.0976200000000045,False
FC(F)S(=O)(=O)c1ccc(Oc2ccc(F)c(Br)c2)c2CC(F)(F)C(=O)c12, 900,6.045757490560675,weak,471.1970000000001,60.440000000000005,0.0,4.0,4.0,4.7509000000000015,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1C[C@H](F)CF)c1ccc(OCCNCCCF)cc1, 1.20,8.920818753952375,strong,459.55600000000027,40.29,2.0,3.0,11.0,5.139500000000004,False
FC(F)S(=O)(=O)c1ccc(Oc2cc(F)cc(Cl)c2)c(Br)c1C#N, 880,6.055517327849832,weak,440.624,67.16,0.0,4.0,4.0,4.901880000000001,True
COC(=O)[C@@]1(C)CCCc2c1ccc1-c3occ(C)c3C(=O)C(=O)c21, 7480,5.126098402135539,weak,338.3590000000001,73.58,0.0,5.0,1.0,3.4010200000000026,True
CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1, 3.3,8.481486060122112,strong,316.4,40.46,2.0,2.0,4.0,5.466900000000006,False
CCCCN(Cc1ccc2OC(C)(C)C=Cc2n1)S(=O)(=O)c1ccc(OC)c(OC)c1, 900,6.045757490560675,weak,446.5690000000002,77.96000000000001,0.0,6.0,9.0,4.274000000000004,True
COc1ccc(c(OC)c1)S(=O)(=O)N(CC(C)C)Cc1ccc2OC(C)(C)C=Cc2c1, 1011,5.995248844408999,weak,445.58100000000024,65.07000000000001,0.0,5.0,8.0,4.734900000000005,True
CC(NC(=O)CCc1c(C)nc2cc(nn2c1C)-c1ccccc1)c1ccc2OCCOc2c1, 3260,5.486782399932061,weak,456.5460000000003,77.75000000000001,1.0,6.0,6.0,4.594340000000004,True
[O-][N+](=O)c1c(Cl)c(ccc1Oc1cccc(Cl)c1)C(F)(F)F, 210,6.6777807052660805,weak,352.095,52.370000000000005,0.0,3.0,3.0,5.7127000000000026,True
C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c1ccc(OCCN2CCCC2)cc1)c1ccc(O)cc1, 0.9,9.045757490560675,strong,463.5490000000003,62.16,2.0,5.0,6.0,5.732500000000007,False
COc1cc(NC2CN(CCCF)C2)c(F)cc1[C@H]1N(CC2(F)CC2)[C@H](C)Cc2c1ccc1[nH]ncc21, 0.260,9.585026652029182,strong,513.6080000000002,56.42,2.0,5.0,9.0,5.004400000000005,False
COc1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1, 13900,4.856985199745905,weak,326.3960000000001,50.8,1.0,4.0,5.0,2.779700000000001,True
CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O, 61,7.214670164989233,strong,616.7560000000003,169.51999999999998,4.0,10.0,7.0,1.913200000000003,True
COC(=O)c1ccc(O)c(NC(=O)COc2ccc(cc2)C23CC4CC(CC(C4)C2)C3)c1, 2600,5.585026652029182,weak,435.5200000000003,84.86,2.0,5.0,6.0,4.664100000000004,True
Oc1ccc(cc1)[B]1234[B]567[B]89%10[B]%11%12%13[B]%14%15%16[B]%11%11%17[B]8%128[B]159[C]2%118[B]3%14%17[B]46%15[C]7%10%13%16, 6.9,8.161150909262744,strong,,,,,,,False
Oc1ccc2C3=C(C(Oc2c1)c1ccc(OCCN2CCCCC2)cc1)c1ccc(O)cc1OCC3, 0.280000,9.55284196865778,strong,485.5800000000004,71.39,2.0,6.0,5.0,5.789500000000006,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCC#N)c1c(F)ccc(OCCNCCCF)c1C, 0.540,9.267606240177031,strong,466.57600000000025,64.08,2.0,4.0,10.0,5.193100000000005,False
C[C@@H]1Cc2c(cc(F)c3[nH]ncc23)[C@H](N1CC(F)(F)F)c1ccc(NC2CN(CCCF)C2)cn1, 0.501187,9.300000202445418,strong,494.5120000000002,60.080000000000005,2.0,5.0,7.0,4.451000000000002,False
COc1cc(O)cc2cc3oc(C)cc(=O)c3c(O)c12, 3400,5.468521082957745,weak,272.256,79.9,2.0,5.0,1.0,2.674420000000002,True
Oc1ccc2c(CCCC(C3=CCNCC3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 443,6.3535962737769305,weak,462.6090000000003,44.73,2.0,4.0,7.0,5.262800000000005,False
FCCNCc1c(Cl)c(Oc2cc(F)cc(Cl)c2)ccc1S(=O)(=O)C(F)(F)F, 1100,5.958607314841775,weak,464.2390000000001,55.4,1.0,4.0,7.0,5.277400000000002,True
CCCC[C@H](OC(C)=O)c1cc(=O)oc2c(C(=O)[C@@H](C)CC)c(OC(C)=O)c(CC=C(C)C)c(OC(C)=O)c12, 1060,5.97469413473523,weak,542.6250000000003,126.18000000000004,0.0,9.0,12.0,6.175500000000007,True
CCCC[C@H](O)c1cc(=O)oc2c(C(=O)[C@@H](C)CC)c(O)c(CC=C(C)C)c(O)c12, 2230,5.651695136951839,weak,416.5140000000002,107.97,3.0,6.0,9.0,5.165300000000006,True
C[C@H]1CC[C@@H]2OC(C)(C)[C@@H](O)CC=C2[C@@]1(C)CC[C@]1(C)[C@@H](C)CC[C@@H]2OC(C)(C)[C@@]3(O)CC[C@@]12O3, 15000,4.823908740944319,weak,490.72500000000036,68.15,2.0,5.0,3.0,5.909000000000008,True
CS(=O)(=O)c1ccc(Oc2cncc(Br)c2)c2C[C@@H](F)[C@@H](O)c12, 1280,5.892790030352131,weak,402.2410000000001,76.49000000000001,1.0,5.0,3.0,2.9675000000000025,True
CC(C)Oc1sc(c2[C@H](O)C(F)(F)Cc12)S(C)(=O)=O, 4720000,2.326058001365912,weak,312.35900000000004,63.6,1.0,5.0,3.0,2.1635999999999997,True
CC[C@H](C)C(=O)c1c(O)c(CC=C(C)C)c2oc(=O)cc(-c3ccccc3)c2c1O, 4630,5.334419008982047,weak,406.47800000000007,87.74,2.0,5.0,6.0,5.608700000000007,True
OC1CCc2c1c(ccc2Oc1ccc(F)c(F)c1)S(=O)(=O)C(F)(F)F, 230,6.638272163982407,weak,394.317,63.6,1.0,4.0,3.0,4.030200000000002,True
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC(=O)N(C)C)c(C)c1, 94,7.026872146400302,strong,397.5590000000002,49.77,1.0,3.0,9.0,5.362340000000006,False
Cc1cccc(NC(=S)NNc2ncc(cc2Cl)C(F)(F)F)c1, 8980,5.0467236633326955,weak,360.79200000000003,48.98,3.0,3.0,3.0,4.375720000000001,True
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)F)c1ccc(NC2CN(CCCF)C2)c(F)n1, 1.6,8.795880017344075,strong,494.5120000000002,60.080000000000005,2.0,5.0,7.0,4.451000000000003,False
OCc1c(Br)c(Oc2cc(F)cc(Cl)c2)ccc1S(=O)(=O)C(F)F, 55,7.259637310505756,strong,445.64000000000004,63.6,1.0,4.0,5.0,4.522500000000002,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c1c(F)cc(\C=C\C(N)=O)cc1F, 30,7.522878745280337,strong,441.4970000000001,62.12,2.0,2.0,5.0,5.028700000000004,False
C(N=Nc1ccc2ccccc2n1)c1ccccn1, 5570,5.254144804826271,weak,248.289,50.5,0.0,4.0,3.0,3.913700000000002,True
COc1ccc(cc1OC)S(=O)(=O)N(CC#C)Cc1ccc2OC(C)(C)C=Cc2c1, 1300,5.886056647693163,weak,427.5220000000002,65.07000000000001,0.0,5.0,7.0,3.712100000000003,True
OC(=O)c1ccc2c(CCCC(c3ccccc3Cl)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 30.0,7.522878745280337,strong,520.0440000000004,49.77,1.0,3.0,8.0,7.146300000000007,False
OC1c2c(CC1(F)F)c(Oc1cc(F)c(F)c3[nH]ncc13)ccc2S(=O)(=O)C(F)(F)F, 640,6.1938200260161125,weak,470.32200000000006,92.28,2.0,5.0,3.0,4.151700000000002,True
COc1ccc(cc1OC)[C@@H](O)[C@@H](C)Oc1ccc(cc1OC)[C@H]1O[C@@H]([C@H](C)[C@H]1C)c1ccc(O[C@H](C)[C@H](O)c2ccc3OCOc3c2)c(OC)c1, 3.0,8.522878745280337,strong,716.8240000000003,123.53000000000003,2.0,11.0,14.0,7.5363000000000095,True
C[C@@H]1Cc2c(ccc3[nH]c(=O)oc23)[C@H](N1CC(F)(F)CO)c1c(F)cc(NC2CN(CCCF)C2)cc1F, 21.6,7.665546248849069,strong,540.5330000000004,84.74,3.0,6.0,9.0,3.8186000000000027,False
COc1cc(OC)cc(\C=C\c2ccc(OS(=O)(=O)C3CC4OC3C(=C4c3ccc(O)cc3)c3ccc(O)cc3)cc2)c1, 7.0,8.154901959985743,strong,598.6730000000003,111.52000000000001,2.0,8.0,9.0,6.144700000000007,False
Oc1ccc2C3=C(C(Oc2c1)c1ccc(OCCN2CC(CF)C2)cc1)c1cc(O)ccc1OCC3, 9.60,8.017728766960431,strong,489.5430000000003,71.39,2.0,6.0,6.0,5.204900000000005,False
Oc1ccc2c(SCCC(c3cccc4[nH]ccc34)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 7.00,8.154901959985743,strong,514.6660000000005,48.49,2.0,4.0,7.0,7.141100000000008,False
C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@H](N1CC(F)(F)CO)c1c(F)ccc(OCCNCCCF)c1F, 0.550,9.259637310505756,strong,529.5250000000003,60.52000000000001,3.0,4.0,11.0,4.876800000000003,False
CS(=O)(=O)c1sc(c2CC(F)(F)[C@@H](O)c12)-c1cc(Cl)cc(c1)C#N, 1600,5.795880017344075,weak,389.83200000000005,78.16,1.0,5.0,2.0,3.568480000000002,True
CCCC(CCC)(c1ccc([nH]1)C(=O)OCC)c1ccc(O)c(C)c1, 195,6.709965388637482,weak,343.46700000000004,62.32000000000001,2.0,3.0,8.0,5.091720000000006,False
Oc1ccc2c(CCCC(c3ccc(C#N)c(F)c3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 58.0,7.236572006437063,strong,500.5890000000004,56.49,1.0,4.0,7.0,6.511080000000008,False
CCCC(CCC)(c1ccc([nH]1)C(=O)OCC)c1ccc(O)c(C)c1, 450,6.346787486224656,weak,343.46700000000004,62.32000000000001,2.0,3.0,8.0,5.091720000000006,False
OC1c2c(CC1(F)F)c(Oc1c(F)ccc3[nH]ncc13)ccc2S(=O)(=O)C(F)(F)F, 1000,6.0,weak,452.3320000000001,92.28,2.0,5.0,3.0,4.012600000000001,True
OC1c2c(CC1(F)F)c(Oc1cc(F)cc3[nH]ncc13)ccc2S(=O)(=O)C(F)(F)F, 4900,5.309803919971486,weak,452.3320000000001,92.28,2.0,5.0,3.0,4.012600000000002,True
CC(=NO)c1c(Br)c(Oc2cc(F)cc(Cl)c2)ccc1S(=O)(=O)C(F)(F)F, 1000,6.0,weak,490.6560000000001,75.96000000000001,1.0,5.0,4.0,5.5256000000000025,True
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, 22,7.657577319177793,strong,473.5940000000004,70.0,2.0,6.0,7.0,6.075200000000005,False
Oc1ccc(cc1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2cc(O)ccc2SCC1, 41.0,7.3872161432802645,strong,491.62800000000027,52.93000000000001,2.0,5.0,7.0,6.3654000000000055,False
Oc1ccc2c(CCCC(c3ccc(Cl)cc3F)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 5.00,8.301029995663981,strong,510.0240000000004,32.7,1.0,3.0,7.0,7.292800000000007,False
C[C@@]12CCCc3coc(c13)C(=O)c1cc3C(=O)C=CC(=O)c3cc21, 7300,5.136677139879544,weak,318.3280000000001,64.35,0.0,4.0,0.0,3.401500000000002,True
CC(=O)[C@H]1[C@@H]2C(=O)O[C@@H]3C[C@H]4C(CC[C@H]5C(C)(C)CCC[C@]45CO)[C@H](C[C@@H]1O)[C@@]23C, 4500,5.346787486224656,weak,418.57400000000024,83.83000000000001,2.0,5.0,2.0,3.3552000000000017,True
CC1Cc2c([nH]c3cc(F)ccc23)C(N1CC(C)(F)F)c1c(F)cc(\C=C\C(O)=O)cc1F, 2.50,8.602059991327963,strong,464.43400000000014,56.330000000000005,2.0,2.0,5.0,5.674200000000005,False
C[C@@H]1Cc2c([C@H](N1CC(F)(F)F)c1ccc(NC3CN(CCCF)C3)cn1)c(O)cc1[nH]ncc21, 126,6.899629454882437,weak,492.5210000000003,80.30999999999999,3.0,6.0,7.0,4.017500000000003,False
CC\C(=C(/c1cc2ccccc2[nH]1)c1ccc(\C=C\C(O)=O)cc1)c1ccccc1OC(F)(F)F, 93,7.031517051446065,strong,477.48200000000014,62.31999999999999,2.0,2.0,7.0,7.533400000000006,False
Oc1ccc2c(OCCC(c3cccc4NCCc34)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 309,6.510041520575165,weak,500.6140000000004,53.96,2.0,5.0,7.0,5.914500000000006,False
C[C@@]12CCCc3coc(c13)C(=O)c1cc3C(=O)C(CO)=CC(=O)c3cc21, 1200,5.920818753952375,weak,348.35400000000004,84.58000000000001,1.0,5.0,1.0,2.764000000000001,True
OCc1ccc(o1)-c1nn(Cc2ccccc2)c2ccccc12, 13800,4.860120913598763,weak,304.34900000000005,51.190000000000005,1.0,4.0,4.0,3.8369000000000026,True
Oc1ccc2c(OCCC(c3ccc4CCNc4c3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1F, 473,6.325138859262188,weak,518.6040000000004,53.96,2.0,5.0,7.0,6.0536000000000065,False
CO[C@@H](COc1ccc(cc1OC)[C@H]1O[C@@H]([C@H](C)[C@H]1C)c1ccc(OC[C@H](OC)c2ccc(OC)c(OC)c2)c(OC)c1)c1ccc(OC)c(OC)c1, 1930,5.714442690992226,weak,732.8670000000002,101.53000000000003,0.0,11.0,18.0,8.356000000000007,True
O[C@H]1c2c(CC1(F)F)c(Oc1cc(F)c[n+]([O-])c1)ccc2S(=O)(=O)C(F)(F)F, 16.0,7.795880017344075,strong,429.2940000000001,90.53999999999999,1.0,5.0,3.0,2.769700000000001,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)F)c1c(F)ccc(OCCNCCCF)c1F, 1.20,8.920818753952375,strong,481.50900000000024,40.29,2.0,3.0,10.0,5.375200000000005,False
C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@H](N1CCC(O)=O)c1c(F)cnc(OCCN(C)CCCF)c1C, 1.20,8.920818753952375,strong,518.5800000000003,81.69,2.0,5.0,11.0,4.6304200000000035,False
O[C@H]1c2c(CC1(F)F)c(Oc1cc(F)cc(c1)C#N)ccc2S(=O)(=NCC=C)C(F)(F)F, 370,6.431798275933005,weak,476.39800000000014,82.67999999999999,1.0,5.0,5.0,5.247180000000004,True
Oc1ccc(cc1)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCC(F)CC2)cc1, 2.5,8.602059991327963,strong,481.58900000000034,62.160000000000004,2.0,6.0,6.0,5.8776000000000055,False
Fc1cc(Cl)cc(Oc2ccc(cc2Cl)S(=O)(=O)C(F)(F)F)c1, 150,6.823908740944319,weak,389.153,43.370000000000005,0.0,3.0,3.0,5.218300000000002,True
COc1cc(F)c(NCCNCCCF)cc1[C@H]1N(CC(F)(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 15.0,7.823908740944319,strong,510.55100000000016,52.32,3.0,4.0,10.0,5.575000000000005,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)F)c1c(C)ccc(OCCNCCCF)c1F, 1.20,8.920818753952375,strong,495.5360000000003,40.29,2.0,3.0,9.0,5.841720000000006,False
Cc1c(Br)c(ccc1Oc1cc(F)cc(Cl)c1)S(=O)(=O)C(F)(F)F, 29.0,7.5376020021010435,strong,447.6310000000001,43.370000000000005,0.0,3.0,3.0,5.635820000000003,True
Oc1cccc(c1)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCC2)cc1, 1.7,8.769551078621726,strong,449.57200000000034,62.160000000000004,2.0,6.0,6.0,5.539500000000005,False
Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21, 126,6.899629454882437,weak,458.58300000000037,46.86,1.0,6.0,6.0,5.474100000000006,False
COc1cc(NC2CN(CCCF)C2)ccc1[C@H]1N(CC(C)F)[C@H](C)Cc2c1ccc1[nH]ncc21, 15.0,7.823908740944319,strong,483.6070000000002,56.42,2.0,5.0,9.0,4.721200000000004,False
CCCOC(=O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C, 92,7.036212172654444,strong,342.4790000000001,46.53,1.0,3.0,3.0,4.817700000000005,False
FC(F)S(=O)(=O)c1ccc(Oc2cc(F)cc(F)c2)c2CC=Cc12, 140,6.853871964321762,weak,358.31200000000007,43.370000000000005,0.0,3.0,4.0,4.322700000000003,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)C(O)=O)c1c(F)ccc(OCCNCCCF)c1C, 6.90,8.161150909262744,strong,513.6290000000002,77.59,3.0,4.0,11.0,5.390220000000005,False
Oc1ccc(cc1)C1=C([C@H]2O[C@@H]1C[C@@H]2S(=O)(=O)Oc1ccccc1)c1ccc(O)cc1, 14,7.853871964321762,strong,436.4850000000001,93.06,2.0,6.0,5.0,3.957100000000003,False
CCCCCCCCCCCCNCCOc1ccc(cc1)C(=C(\CC)c1ccccc1)\c1ccc(O)cc1, 14,7.853871964321762,strong,527.7930000000002,41.489999999999995,2.0,3.0,19.0,9.650599999999997,False
CCCn1cnc(\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)-c3ccc(O)cc3)cc2)c1, 10.00,8.0,strong,468.57800000000015,67.51,2.0,6.0,7.0,7.548700000000007,False
CC(=NNC(=O)c1[nH]nc2CCCc12)c1cccs1, 4550,5.341988603342887,weak,274.34899999999993,70.14,2.0,4.0,3.0,2.1139,True
CCc1ccccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 7.00,8.154901959985743,strong,485.6430000000003,32.7,1.0,3.0,8.0,7.0627000000000075,False
FC(F)(F)c1ccc(NC(=O)c2ccc(CC3CCN(Cc4ccncc4)CC3)cc2)cc1, 110,6.958607314841775,weak,453.5080000000002,45.230000000000004,1.0,3.0,6.0,5.807400000000005,True
Cc1cc(O)cc2O[C@@H]([C@@H](C(=O)c12)c1ccc(O)cc1)c1ccc(OCCN2CCCCC2)cc1, 14,7.853871964321762,strong,473.56900000000036,79.23,2.0,6.0,6.0,5.371120000000006,False
Oc1ccc(cc1)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CC[C@@H]3C[C@H]23)cc1, 0.50,9.301029995663981,strong,461.5830000000003,62.160000000000004,2.0,6.0,6.0,5.537900000000005,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@](C)(N1CC(C)(C)F)c1c(F)cc(OCCN2CC(CF)C2)cc1F, 0.251189,9.59999938302362,strong,517.6110000000003,31.5,1.0,3.0,8.0,5.984400000000006,False
FC(F)S(=O)(=O)c1ccc(Oc2cc(F)cc(Cl)c2)c(Cl)c1C#N, 71.0,7.1487416512809245,strong,396.17300000000006,67.16,0.0,4.0,4.0,4.792780000000001,True
COc1ccc(cc1OC)-c1cnc2c(NC=O)cc(cn12)-c1cccc(NS(C)(=O)=O)c1, 11900,4.924453038607469,weak,466.5190000000002,111.03,2.0,7.0,8.0,3.625300000000002,True
CC#C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1, 93,7.031517051446065,strong,296.41,40.46,2.0,2.0,2.0,3.706800000000003,False
Ic1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1, 560,6.251811972993799,weak,422.2660000000003,41.57000000000001,1.0,3.0,4.0,3.375700000000002,True
O=C1C=CC(=O)N1c1ccccc1N1C(=O)C=CC1=O, 13300,4.876148359032914,weak,268.228,74.76,0.0,4.0,2.0,0.5453999999999999,True
OCCC\C(=C(/c1ccc(O)cc1)c1ccc(OCCN2CC2)cc1)c1ccccc1, 296,6.528708288941061,weak,415.5330000000002,52.699999999999996,2.0,4.0,10.0,4.8182000000000045,False
COC(=O)[C@]12CCCC(C)(C)[C@@H]1CC[C@@]1(C)[C@@H]3CC=C([C@H](C=O)[C@@]3(C)C(=O)C[C@H]21)C(C)=O, 7700,5.113509274827518,weak,442.59600000000023,77.51,0.0,5.0,3.0,4.717900000000005,True
CC(C)C1=CC(=O)c2c(ccc3c2C=CCC3(C)C)C1=O, 340,6.468521082957745,weak,280.367,34.14,0.0,2.0,1.0,4.342500000000005,True
FC(F)(F)Oc1ccc(NN=C(C#N)C#N)cc1, 310,6.508638306165727,weak,254.17100000000002,81.19999999999999,1.0,5.0,3.0,2.4002599999999994,True
OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C1=C(C2CC(C1O2)S(=O)(=O)Oc1cccc2ccccc12)c1ccc(O)cc1, 130,6.886056647693163,weak,641.7420000000003,139.23,3.0,7.0,13.0,6.768400000000007,False
CS(=O)(=NC#N)c1ccc(Oc2cc(F)cc(c2)C#N)c2[C@@H](F)C(F)(F)[C@@H](O)c12, 14.0,7.853871964321762,strong,425.36300000000006,106.47000000000001,1.0,6.0,3.0,4.1203600000000025,True
CC(C)c1ccc(C)cc1OCc1ccc(cc1)-c1nnco1, 1700,5.769551078621726,weak,308.381,48.150000000000006,0.0,4.0,5.0,4.747420000000004,True
OCc1ccc(o1)-c1nc(-c2ccccc2CO)c2ccccn12, 6500,5.187086643357144,weak,320.348,70.9,2.0,5.0,4.0,3.2459000000000016,True
Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21, 3.34,8.476253533188435,strong,486.63700000000046,57.86000000000001,2.0,6.0,6.0,6.723500000000007,False
Cc1ccc(cc1)-c1ccc(OCC(=O)Nc2cccc(c2)C(O)=O)cc1, 23200,4.634512015109101,weak,361.39700000000005,75.63,2.0,3.0,6.0,4.377720000000002,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)F)c1c(F)cc(OCCNCCCF)cc1F, 2.40,8.619788758288394,strong,481.50900000000024,40.29,2.0,3.0,10.0,5.375200000000005,False
O=C(CC#N)N\N=C/c1cccc(OC\C=C\c2ccccc2)c1, 8630,5.06398920428479,weak,319.36400000000003,74.48,1.0,4.0,7.0,3.1425800000000015,True
NS(=O)(=O)c1ccc(Oc2cc(F)cc(F)c2)c2CCC(O)c12, 1900,5.721246399047171,weak,341.3350000000001,89.62,2.0,4.0,3.0,2.3841000000000006,True
CCc1ccc(cc1)S(=O)(=O)ON1C(=O)c2ccccc2C1=O, 10100,4.995678626217358,weak,331.34900000000005,80.75,0.0,5.0,4.0,2.1654999999999998,True
CC(C)CN1[C@H](c2ccc(\C=C\C(O)=O)cc2)c2ccc3[nH]ncc3c2CC1(C)C, 1.6,8.795880017344075,strong,403.5260000000002,69.22,2.0,3.0,5.0,5.042800000000004,False
Cc1cc(C)c(C)c(c1C)S(=O)(=O)ON1C(=O)c2ccccc2C1=O, 8770,5.05700040663396,weak,359.4030000000001,80.75,0.0,5.0,3.0,2.836780000000002,True
C[C@@]12CCCc3coc(c13)C(=O)c1cc3C(=O)CCC(=O)c3cc21, 4200,5.376750709602099,weak,320.34400000000005,64.35,0.0,4.0,0.0,3.6255000000000024,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c1c(F)cc(\C=C\C(O)=O)cc1F, 0.500000,9.301029995663981,strong,442.4810000000001,56.330000000000005,2.0,2.0,5.0,5.628000000000005,False
